rank,source_page,source_page_start,subject_id,subject_url,title,cover_url,abstract,abstract_2,rating,rating_count,star_count,labels,is_tv,tpl_name,search_url,parse_source
203,27,390,2051725,https://movie.douban.com/subject/2051725/,我是小甜甜 魔法の天使クリィミーマミ‎ (1983),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2282598529.webp,日本 / 动画 / 冒险 / 喜剧 / 剧情 / 家庭 / 奇幻 / 音乐 / 爱情 / 魔法天使 / Mahô no tenshi Creamy Mami / 24分钟,立场良 / 望月智充 / 安浓高志 / 小林治 / 水岛裕 / 肝付兼太 / 三田友子 / 井上和彦 / 土井美加 / 岛津冴子 / 村山明,8.2,15494,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=390,window.__DATA__
204,17,240,1794793,https://movie.douban.com/subject/1794793/,森林好小子 燃える！お兄さん‎ (1988),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517830235.webp,日本 / 动作 / 动画 / 森林好小子 / Forest Boy / 30分钟,小林治 / 佐佐木和宏 / 红优 / 森健 / 横山广行 / 殿胜秀树 / 松园公 / 矢尾一树 / 本多知惠子 / 松冈洋子 / 池田秀一 / 屋良有作 / 速水奖 / 山本百合子 / 林原惠美,8.8,15189,4.5,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=240,window.__DATA__
205,9,120,1441863,https://movie.douban.com/subject/1441863/,人参果‎ (1981),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2386451132.webp,中国大陆 / 动画 / 奇幻 / 冒险 / 孙悟空偷吃人参果 / Monkey King and Fruit of Immortality / 45分钟,严定宪 / 尚华 / 杨文远 / 陈燕华,8.3,15154,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=120,window.__DATA__
206,23,330,2077448,https://movie.douban.com/subject/2077448/,游戏王 第一部 遊☆戯☆王 (アニメ第1作)‎ (1998),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2357130328.webp,日本 / 动画 / 惊悚 / 奇幻 / 冒险 / 游戏王(朝日版) / 游戏王前传 / 23分钟,绪方惠美 / 绿川光 / 森川智之 / 野上由加奈 / 置鲇龙太郎 / 青野武 / 盐泽兼人,9.1,15098,4.5,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=330,window.__DATA__
207,41,600,26303368,https://movie.douban.com/subject/26303368/,大风车‎ (1995),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2229194028.webp,中国大陆 / 儿童 / 真人秀 / Big Pinwheel / 40分钟,动画城 / 鞠萍 / 董浩 / 刘纯燕 / 何炅,9.3,14993,4.5,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=600,window.__DATA__
208,12,165,2173164,https://movie.douban.com/subject/2173164/,变形金刚：超能勇士 第一季 Beast Wars: Transformers Season 1‎ (1996),https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2262512001.webp,加拿大 / 美国 / 科幻 / 动画 / 百变金钢(台) / 超能勇士 / 21分钟,史蒂夫·萨克斯 / 科林·戴维斯 / James Boshier / Don Brown / 吉姆·拜恩尼斯 / 加里·切克,9.1,14912,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=165,window.__DATA__
209,1,0,5392074,https://movie.douban.com/subject/5392074/,魔角侦探 (2010),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2463449732.webp,中国大陆 / 喜剧 / 科幻 / 动画 / 悬疑 / 儿童 / 冒险 / 魔角侦探 第一部 / 魔角侦探 第一季,刘宁 / 傅博 / 张杰 / 陈浩 / 季冠霖 / 姜广涛 / 张磊 / 山新,9.5,14758,5.0,"['剧集', '可播放']",True,search_subject,https://www.douban.com/search?cat=1002&q=%E9%AD%94%E8%A7%92%E4%BE%A6%E6%8E%A2,playwright
210,28,405,4097192,https://movie.douban.com/subject/4097192/,快乐星猫‎ (2008),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2867287150.webp,中国大陆 / 剧情 / 儿童 / 喜剧 / 科幻 / 动画 / 冒险 / 星猫历险记 / 13分钟,沈乐平 / 金波,8.5,14730,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=405,window.__DATA__
211,39,570,26613425,https://movie.douban.com/subject/26613425/,小神龙俱乐部‎ (1994),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2267245998.webp,中国大陆 / 儿童 / 动画 / The Dragon Club,胡可 / 迟帅 / 舒畅 / 榕榕,9.5,14623,5,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=570,window.__DATA__
212,24,345,2372011,https://movie.douban.com/subject/2372011/,四驱小子 ダッシュ!四駆郎‎ (1989),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2453535314.webp,日本 / 剧情 / 动画 / 四驅小子 / 四驱郎 / 20分钟,笹川浩 / 山田隆司 / 丸尾未步 / 野泽雅子 / 关俊彦 / 佐久间玲 / 片岡富枝 / 西原久美子 / 堀本等 / 安倍敦 / 鈴木清信,7.9,14568,4,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=345,window.__DATA__
213,25,360,3012751,https://movie.douban.com/subject/3012751/,哈哈镜花缘‎ (1994),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2918282888.webp,中国大陆 / 剧情 / 动画 / 22分钟,蔡志军 / 张伟 / 党同义,9.1,14401,4.5,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=360,window.__DATA__
214,7,90,25832758,https://movie.douban.com/subject/25832758/,神笔马良‎ (2014),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190384370.webp,中国大陆 / 动画 / 奇幻 / The Magical Brush / 87分钟,钟智行 / 邵亦琛 / 孟祥龙 / 洪海天 / 吴磊 / 郭易峰 / 吴文伦,6.1,14319,3,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
215,18,255,35230532,https://movie.douban.com/subject/35230532/,喜羊羊与灰太狼之筐出胜利‎ (2021),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2629556552.webp,中国大陆 / 动画 / 喜羊羊与灰太狼之运动英雄传 / 喜羊羊与灰太狼之筐出胜利 / 15分钟,黄俊铭 / 陈力进 / 祖晴 / 邓玉婷 / 刘红韵 / 梁颖 / 高全胜 / 李团 / 张琳 / 赵娜,8.2,14301,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=255,window.__DATA__
216,45,660,1863598,https://movie.douban.com/subject/1863598/,小小露露秀 The Little Lulu Show‎ (1995),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554078834.webp,美国 / 动画 / 家庭 / 儿童 / 露露 / 22分钟,Greg Bailey / Louis Piché / Jane Woods / Dawn Ford / Andrew Henry / 丹尼斯·圣约翰 / 崔茜·尤玛 / 瓦妮萨·洛金斯,8.5,14263,4.5,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=660,window.__DATA__
217,35,510,5326589,https://movie.douban.com/subject/5326589/,视线之外 Out of Sight‎ (2010),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2537675176.webp,中国台湾 / 剧情 / 动画 / 短片 / 敲敲 / 看不见的地方 / 5分钟,虞雅婷 / 叶亚璇 / 钟玲,8.5,14233,4.5,[],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=510,window.__DATA__
218,9,120,24859558,https://movie.douban.com/subject/24859558/,哆啦A梦：新·大雄的大魔境 映画ドラえもん 新・のび太の大魔境 ～ペコと5人の探検隊～‎ (2014),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2082462460.webp,日本 / 动画 / 多啦A梦：新大雄的大魔境-柏高与5人之探险队(港) / 哆啦A梦 新·大雄的大魔境 贝可与5人探险队 / 109分钟,八锹新之介 / 水田山葵 / 大原惠美 / 嘉数由美 / 木村昴 / 关智一 / 三石琴乃 / 松本保典 / 萩野志保子,7.9,14040,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=120,window.__DATA__
219,7,90,4896303,https://movie.douban.com/subject/4896303/,哆啦A梦：新·大雄与铁人兵团 新・のび太と鉄人兵団 〜はばたけ 天使たち〜‎ (2011),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p889854632.webp,日本 / 动画 / 新·大雄与铁人兵团 / 电影多啦A梦-新·大雄与铁人兵团(港) / 108分钟,寺本幸代 / 水田山葵 / 大原惠美 / 嘉数由美 / 木村昴 / 关智一 / 三石琴乃 / 松本保典 / 高木涉,8.4,14002,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
220,19,270,21348822,https://movie.douban.com/subject/21348822/,生肖传奇之十二生肖闯江湖‎ (2012),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571180855.webp,中国大陆 / 儿童 / 动画 / 奇幻 / 冒险 / Kung Fu Masters of the Zodiac: Origins of the Twelve / 12分钟,丁亮 / 万丹青 / 张秉君 / 王雨暄 / 谭笑 / 胡婷 Ting Hu,9.1,13911,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=270,window.__DATA__
221,11,150,4807936,https://movie.douban.com/subject/4807936/,米奇妙妙屋 第一季 Mickey Mouse Clubhouse Season 1‎ (2006),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2165677189.webp,美国 / 印度 / 中国大陆 / 菲律宾 / 喜剧 / 动画 / 奇幻 / 冒险 / 歌舞 / 家庭 / ickey Mouse Wonderful Room / 30分钟,Wayne Allwine / Tony Anselmo / Bill Farmer / Tress MacNeille / Russi Taylor,8.2,13848,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=150,window.__DATA__
222,40,585,2059443,https://movie.douban.com/subject/2059443/,飞天少女猪 とんでぶーりん‎ (1994),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2509065726.webp,日本 / 动画 / 动作 / 喜剧 / 奇幻 / とんでぶ～りん / 飞天少女猪事丁 / 24分钟,本橋浩一 / 鈴木孝義 / 白鸟由里 / 渊崎由里子 / 石田彰 / 松本梨香 / 柏仓敦 / 佐藤智惠 / 麻见顺子 / 园部启一,7.7,13788,4,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=585,window.__DATA__
223,18,255,3152738,https://movie.douban.com/subject/3152738/,数码宝贝4：无限地带 デジモンフロンティア‎ (2002),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2919720418.webp,日本 / 动画 / 动作 / 冒险 / 奇幻 / 惊悚 / 数码暴龙4：无限地带(港) / 数码宝贝最前线 / 22分钟,本乡昭由 / 竹内顺子 / 神谷浩史 / 石毛佐和 / 天田真人 / 渡边久美子 / 铃村健一,8.8,13569,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=255,window.__DATA__
224,18,255,3091047,https://movie.douban.com/subject/3091047/,大英雄狄青‎ (2003),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2589620710.webp,中国大陆 / 剧情 / 动作 / 动画 / 历史 / 战争 / 古装 / 22分钟,沈寿林 / 吴钧 / 金峰 / 刘钦 / 王肖兵,9,13449,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=255,window.__DATA__
225,34,495,3292815,https://movie.douban.com/subject/3292815/,小魔女蒙娜 第一季 Mona the Vampire Season 1‎ (1999),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548627729.webp,加拿大 / 剧情 / 儿童 / 动画 / 奇幻 / 小魔女蒙娜 / 25分钟,Louis Piché,8.8,13434,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=495,window.__DATA__
226,14,195,33387267,https://movie.douban.com/subject/33387267/,我和吸铁石和一个死去的朋友‎ (2019),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564382993.webp,中国大陆 / 动画 / 短片 / Me and My Magnet and My Dead Friend / 13分钟,刘毛宁,7.8,13392,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=195,window.__DATA__
227,8,105,1423031,https://movie.douban.com/subject/1423031/,星际宝贝2：史迪奇有问题 Lilo & Stitch 2: Stitch Has a Glitch‎ (2005),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2922849292.webp,美国 / 动画 / 喜剧 / 家庭 / 科幻 / 星际宝贝2:史迪奇 / 星际宝贝2:史迪奇有问题 / 68分钟,迈克尔·拉巴什 / 安东尼·莱昂迪斯 / 克里斯·桑德斯 / 达科塔·范宁 / 蒂亚·卡雷尔 / 戴维·奥格登·施蒂尔斯 / 凯文·麦克唐纳德 / 库内瓦·穆克 / 李截 / 霍利斯顿·科尔曼,8.1,13387,4,[],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=105,window.__DATA__
228,28,405,1781149,https://movie.douban.com/subject/1781149/,波波安 第一季 Pepper Ann Season 1‎ (1997),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2546235985.webp,美国 / 韩国 / 动画 / 家庭 / 喜剧 / Disney's Pepper Ann / 波波安 / 30分钟,凯瑟琳·威尔霍特 / 艾普尔·温切尔 / 丹尼·库克塞,8.4,13376,4,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=405,window.__DATA__
229,11,150,1299800,https://movie.douban.com/subject/1299800/,大力士 Hercules‎ (1997),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2370927539.webp,美国 / 喜剧 / 爱情 / 动画 / 奇幻 / 冒险 / 歌舞 / 海格力斯 / 赫拉克勒斯 / 93分钟,约翰·马斯克 / 罗恩·克莱蒙兹 / 泰特·多诺万 / 乔什·基顿 / 罗杰·巴特,7.9,13263,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=150,window.__DATA__
230,21,300,1766522,https://movie.douban.com/subject/1766522/,秀逗魔导士 スレイヤーズ‎ (1995),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2260258845.webp,日本 / 动画 / 动作 / 冒险 / 喜剧 / 奇幻 / Slayers / 魔剑美神 / 23分钟,渡部高志 / 则座诚 / 岩崎良明 / 佐藤英一 / 小林孝志 / 佐藤真人 / 松浦锭平 / 林原惠美 / 松本保典 / 绿川光 / 铃木真仁 / 冬马由美 / 石田彰 / 安西正弘 / 子安武人,8.9,13255,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=300,window.__DATA__
231,27,390,25711819,https://movie.douban.com/subject/25711819/,大耳朵图图 第三季‎ (2010),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2904162034.webp,中国大陆 / 动画 / 大耳朵图图 第三部 / 12分钟,速达 / 豆豆 / 范楚绒 / 胡谦,9.3,13237,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=390,window.__DATA__
232,8,105,1458889,https://movie.douban.com/subject/1458889/,哆啦A梦：大雄的恐龙 ドラえもん のび太の恐竜‎ (1980),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2519543937.webp,日本 / 剧情 / 科幻 / 动画 / 冒险 / Doraemon: Nobita no kyôryû / Doraemon: Nobita's Dinosaur / 93分钟,福富博 / 大山羡代 / 小原乃梨子 / 野村道子 / 立壁和也 / 肝付兼太 / 青木和代,8.7,13186,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=105,window.__DATA__
233,23,330,2285865,https://movie.douban.com/subject/2285865/,游戏王：怪兽之决斗 遊☆戯☆王デュエルモンスターズ‎ (2000),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2253506802.webp,日本 / 动画 / 游戏王DM / Yû-gi-ôh: Duel Monsters / 24分钟,杉岛邦久 / 笠井贤一 / 小野胜巳 / 细田雅弘 / 菱川直树 / 又野弘道 / 渡边正彦 / 武藤公春 / 北村真咲 / 南康宏 / 吉川浩司 / 松浦锭平 / 清水明 / 石田畅 / 山田彻 / 筱幸裕 / 高木茂树 / 岩井隆央 / 广岛秀树 / 久保太郎 / 志村宏明 / 风间俊介 / 津田健次郎 / 高桥广树 / 近藤孝行,9.5,13049,5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=330,window.__DATA__
234,13,180,1458897,https://movie.douban.com/subject/1458897/,哆啦A梦：大雄的日本诞生 ドラえもん のび太の日本誕生‎ (1989),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520700977.webp,日本 / 科幻 / 动画 / 冒险 / 哆啦A梦：大雄与日本诞生 / Doraemon: Nobita no Nihon tanjô / 100分钟,芝山努 / 大山羡代 / 小原乃梨子 / 野村道子 / 立壁和也 / 肝付兼太,8.6,13038,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=180,window.__DATA__
235,36,525,1939490,https://movie.douban.com/subject/1939490/,快乐家家车‎ (1997),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2902266817.webp,中国大陆 / 动画 / 儿童 / 12分钟,黄加世 / 武向彤 / 范雷颖,7.5,12958,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=525,window.__DATA__
236,33,480,4124391,https://movie.douban.com/subject/4124391/,Q版三国‎ (2003),https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2569845841.webp,中国大陆 / 剧情 / 动画 / Q版刘关张 / 12分钟,傅燕 / 杨勇,8.8,12949,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=480,window.__DATA__
237,8,105,1458900,https://movie.douban.com/subject/1458900/,哆啦A梦：大雄与云之国 ドラえもん のび太と雲の王国‎ (1992),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520701519.webp,日本 / 科幻 / 动画 / 冒险 / 哆啦A梦：大雄的梦幻王国 / ドラえもん のび太と云の王国 / 97分钟,芝山努 / 大山羡代 / 小原乃梨子 / 野村道子 / 立壁和也 / 肝付兼太 / 千千松幸子 / 加藤正之 / 田中亮一,8.8,12939,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=105,window.__DATA__
238,29,420,5337558,https://movie.douban.com/subject/5337558/,水果篮子 第一季 フルーツバスケット 1st season‎ (2019),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2552637635.webp,日本 / 动画 / 奇幻 / 生肖奇缘 / Fruits Basket / 24分钟,井端义秀 / 殿胜秀树 / 高岛大辅 / 榎本明广 / 猪狩崇 / 平向智子 / 川越崇弘 / 铃木孝聪 / 土屋康郎 / 工藤宽显 / 野木森达哉 / 石见舞菜香 / 岛崎信长 / 内田雄马 / 中村悠一 / 种崎敦美 / 佐藤聪美 / 钉宫理惠 / 潘惠美,8.5,12811,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=420,window.__DATA__
239,24,345,3215138,https://movie.douban.com/subject/3215138/,海绵宝宝 第三季 SpongeBob SquarePants Season 3‎ (2002),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2511348658.webp,美国 / 喜剧 / 动画 / 23分钟,Alan Smart / 汤姆·肯尼 / 比尔·法格巴克 / 玛丽·乔·卡特利特 / 欧内斯特·博格宁 / 罗德格尔·邦帕斯 / 卡罗琳·劳伦斯 / 克兰西·布朗 / 劳伦斯先生,9.6,12722,5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=345,window.__DATA__
240,15,210,1860582,https://movie.douban.com/subject/1860582/,三眼神童 悪魔島のプリンス 三つ目がとおる‎ (1985),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2554491718.webp,日本 / 动画 / 三眼神童 / 恶魔岛的王子：三眼神童 / 85分钟,芹川有吾 / 岸野一彦 / 松井菜樱子 / 石田彰 / 绪方贤一 / 藤田淑子 / 高岛雅罗,8.4,12716,4,[],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=210,window.__DATA__
241,22,315,1431949,https://movie.douban.com/subject/1431949/,小马虎‎ (1980),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2649056159.webp,中国大陆 / 动画 / 短片 / 20分钟,刘蕙仪 / 程之,8,12674,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=315,window.__DATA__
242,7,90,1481825,https://movie.douban.com/subject/1481825/,世纪末救世主传说 北斗神拳 世紀末救世主伝説 北斗の拳‎ (1984),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2282604395.webp,日本 / 动作 / 动画 / 25分钟,芦田丰雄 / 板野一郎 / Masahisa Ishida / 神谷明 / 难波圭一 / 千叶繁 / 一龙斋贞友,8.4,12544,4,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
243,14,195,1872374,https://movie.douban.com/subject/1872374/,恐龙特急克塞号 恐竜戦隊コセイドン‎ (1978),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2499878599.webp,日本 / 剧情 / 科幻 / 冒险 / 恐龙战队 / Dinosaur Taskforce Koseidon / 30分钟,外山徹 / 东条昭平 / 平山公夫 / 大西彻哉 / 佐藤蛾次郎 / 三景啓司 / 一条みゆ希 / 川崎たか子 / 草野大悟 / 村野奈々美 / 観世栄夫,8.2,12341,4,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=195,window.__DATA__
244,26,375,4275579,https://movie.douban.com/subject/4275579/,夺宝幸运星‎ (2005),https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2515647361.webp,中国大陆 / 喜剧 / 动画 / 短片 / 开心西游记 / 9分钟,哈磊,9.3,12335,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=375,window.__DATA__
245,26,375,2143839,https://movie.douban.com/subject/2143839/,人参王国‎ (1997),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2666503854.webp,中国 / 动画 / 12分钟,王强,8.6,12324,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=375,window.__DATA__
246,28,405,5683891,https://movie.douban.com/subject/5683891/,弹珠传说‎ (2010),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2869685387.webp,中国大陆 / 儿童 / 科幻 / 动画 / 冒险 / 运动 / Pinball Legend / 25分钟,朱珂 / 熊可 / 陈睿 / 张凯鑫 / 刘淳瑞 / 崔剑楠 / 于潇潇 / 刘贞 / 傅金秀 / 李凡杰 / 李君,9,12318,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=405,window.__DATA__
247,27,390,10573507,https://movie.douban.com/subject/10573507/,果宝特攻2‎ (2012),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2302439622.webp,中国大陆 / 儿童 / 喜剧 / 动作 / 动画 / 奇幻 / 冒险 / Fruity Robo 2,王巍 / 祖晴 / 陆双 / 李团 / 廖春玉 / 鞠月斌 / 赵然 / 刘筱天,8.8,12304,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=390,window.__DATA__
248,4,45,4897786,https://movie.douban.com/subject/4897786/,超决战！贝利亚银河帝国 ウルトラマンゼロ THE MOVIE 超決戦！ベリアル銀河帝国‎ (2010),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2230440190.webp,日本 / 动作 / 奥特曼大电影2012 / 赛罗奥特曼 THE MOVIE 超决战！贝利亚银河帝国 / 100分钟,阿部雄一  / 宫野真守 / 绿川光 / 关智一 / 神谷浩史 / 宫迫博之 / 小柳友 / 滨田龙臣 / 土屋太凤,8,12288,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=45,window.__DATA__
